id_cliente,idade,sexo,item_comprado,categoria,valor_compra(usd),localização,tamanho_item,cor_item,temporada_compra,classificação_cliente_compra,assinatura_cliente,método_pagamento,tipo_envio_cliente,desconto_compra,código_promocional,transações_concluidas_cliente,preferência_método_pagamento,frequência_compras_cliente,codigo_regiao
1980,49,Masculino,Jeans,Roupas,98,Tennessee,L,Azul,Primavera,2.8,Não,PayPal,Retirada na loja,Não,Não,38,Cartão de Débito,Quinzenal,TN
1981,51,Masculino,Sandálias,Calçados,94,Iowa,M,Verde,Inverno,4.4,Não,Venmo,Retirada na loja,Não,Não,25,PayPal,Quinzenal,IA
1982,69,Masculino,Sapatos,Calçados,91,Michigan,L,Violeta,Verão,4.7,Não,Dinheiro,Expresso,Não,Não,42,PayPal,Trimestral,MI
1983,41,Masculino,Oculos de sol,Acessórios,77,Kansas,M,Turquesa,Verão,2.7,Não,PayPal,Envio em 2 dias,Não,Não,32,PayPal,Por mês,KS
1984,59,Masculino,Lenço,Acessórios,97,Georgia,M,Rosa,Verão,2.6,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,21,Cartão de Débito,Trimestral,GA
1985,26,Masculino,Saia,Roupas,58,West Virginia,M,Preto,Verão,3.4,Não,Transferência Bancária,Envio em 2 dias,Não,Não,26,PayPal,Quinzenal,WV
1986,23,Masculino,Luvas,Acessórios,97,Tennessee,M,Ouro,Primavera,3.9,Não,Dinheiro,Envio em 2 dias,Não,Não,6,Cartão de Crédito,Quinzenal,TN
1987,62,Masculino,Casaco,Agasalhos,48,Arkansas,L,Verde,Verão,3.4,Não,Cartão de Débito,Envio em 2 dias,Não,Não,14,Venmo,Trimestral,AR
1988,69,Masculino,Cinto,Acessórios,23,Vermont,XL,Branco,Verão,3.4,Não,Cartão de Débito,Expresso,Não,Não,4,Dinheiro,Trimestral,VT
1989,46,Masculino,Calça,Roupas,79,Virginia,M,Ouro,Inverno,3.9,Não,Cartão de Crédito,Frete grátis,Não,Não,26,Transferência Bancária,Semanalmente,VA
1990,35,Masculino,Joia,Acessórios,42,Maryland,S,Carvão,Primavera,4.0,Não,Dinheiro,Expresso,Não,Não,39,PayPal,Bimensalmente,MD
1991,32,Masculino,Mochila,Acessórios,95,Connecticut,L,Branco,Primavera,3.4,Não,Cartão de Débito,Envio em 2 dias,Não,Não,15,PayPal,Anualmente,CT
1992,46,Masculino,Tênis,Calçados,29,Missouri,M,Marrom,Verão,3.7,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,1,Venmo,A cada 3 meses,MO
1993,33,Masculino,Capuz,Roupas,98,New Jersey,L,Ouro,Inverno,4.9,Não,PayPal,Envio em 2 dias,Não,Não,28,Venmo,Por mês,NJ
1994,32,Masculino,Blusa,Roupas,96,Arkansas,S,Roxo,Primavera,5.0,Não,Dinheiro,Expresso,Não,Não,17,Dinheiro,Semanalmente,AR
1995,33,Masculino,Oculos de sol,Acessórios,66,Nevada,M,Marrom,Outono,2.9,Não,Transferência Bancária,Entrega aérea no dia seguinte,Não,Não,24,Cartão de Crédito,Semanalmente,NV
1996,67,Masculino,Botas,Calçados,80,Missouri,S,Azul-petrolio,Primavera,3.0,Não,Cartão de Crédito,Padrão,Não,Não,29,Cartão de Débito,Trimestral,MO
1997,67,Masculino,Tênis,Calçados,27,South Dakota,L,Índigo,Verão,3.3,Não,Dinheiro,Entrega aérea no dia seguinte,Não,Não,18,Dinheiro,A cada 3 meses,SD
1998,42,Masculino,Mochila,Acessórios,25,Connecticut,M,Roxo,Outono,4.7,Não,PayPal,Expresso,Não,Não,10,Cartão de Débito,Bimensalmente,CT
1999,20,Masculino,Calça,Roupas,45,Vermont,M,Laranja,Outono,3.4,Não,Cartão de Débito,Envio em 2 dias,Não,Não,19,Dinheiro,Trimestral,VT
2000,39,Masculino,Meias,Roupas,89,Tennessee,L,Índigo,Inverno,4.6,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,26,Cartão de Débito,Por mês,TN
2001,26,Masculino,Cinto,Acessórios,27,California,M,Lavanda,Inverno,3.6,Não,Venmo,Envio em 2 dias,Não,Não,25,Dinheiro,Bimensalmente,CA
2002,51,Masculino,Oculos de sol,Acessórios,90,Wyoming,S,Roxo,Inverno,2.6,Não,Cartão de Débito,Frete grátis,Não,Não,2,Cartão de Débito,Quinzenal,WY
2003,31,Masculino,Camisa,Roupas,65,New York,M,Vermelho,Verão,2.7,Não,Dinheiro,Expresso,Não,Não,19,PayPal,A cada 3 meses,NY
2004,68,Masculino,Tênis,Calçados,72,Maine,S,Azul,Primavera,3.1,Não,Venmo,Expresso,Não,Não,32,Dinheiro,Trimestral,ME
2005,44,Masculino,Sapatos,Calçados,70,Georgia,L,Azul,Outono,3.2,Não,Dinheiro,Envio em 2 dias,Não,Não,13,Dinheiro,Bimensalmente,GA
2006,18,Masculino,Sandálias,Calçados,82,Tennessee,M,Ciano,Inverno,3.4,Não,PayPal,Retirada na loja,Não,Não,30,PayPal,Quinzenal,TN
2007,58,Masculino,Lenço,Acessórios,97,New Mexico,S,Rosa,Outono,4.4,Não,Cartão de Débito,Expresso,Não,Não,2,Cartão de Crédito,Anualmente,NM
2008,26,Masculino,Camisa,Roupas,25,Virginia,M,Prata,Verão,3.2,Não,Dinheiro,Envio em 2 dias,Não,Não,8,PayPal,Trimestral,VA
2009,57,Masculino,Saia,Roupas,48,Florida,M,Cinza,Primavera,2.5,Não,PayPal,Frete grátis,Não,Não,27,PayPal,A cada 3 meses,FL
2010,37,Masculino,Botas,Calçados,99,Alabama,M,Índigo,Verão,3.8,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,26,Venmo,Bimensalmente,AL
2011,24,Masculino,Suéter,Roupas,21,Texas,M,Marrom,Verão,4.4,Não,Venmo,Envio em 2 dias,Não,Não,3,Cartão de Débito,Bimensalmente,TX
2012,57,Masculino,Sandálias,Calçados,94,West Virginia,M,Bege,Primavera,3.7,Não,Cartão de Débito,Expresso,Não,Não,4,Transferência Bancária,Por mês,WV
2013,48,Masculino,Jeans,Roupas,53,Nevada,L,Verde,Outono,3.2,Não,Transferência Bancária,Retirada na loja,Não,Não,5,Dinheiro,Quinzenal,NV
2014,39,Masculino,Mochila,Acessórios,70,Virginia,M,Pêssego,Inverno,4.9,Não,PayPal,Padrão,Não,Não,25,Cartão de Débito,Trimestral,VA
2015,51,Masculino,Saia,Roupas,26,Wisconsin,L,Preto,Verão,3.9,Não,Venmo,Padrão,Não,Não,47,PayPal,Bimensalmente,WI
2016,57,Masculino,Cinto,Acessórios,82,Virginia,S,Rosa,Verão,4.5,Não,Cartão de Débito,Entrega aérea no dia seguinte,Não,Não,8,Cartão de Crédito,Quinzenal,VA
2017,53,Masculino,Sapatos,Calçados,47,Maine,S,Violeta,Inverno,3.4,Não,Cartão de Crédito,Padrão,Não,Não,20,Cartão de Débito,Quinzenal,ME
2018,70,Masculino,Meias,Roupas,32,Massachusetts,S,Verde,Inverno,4.1,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,42,Transferência Bancária,A cada 3 meses,MA
2019,60,Masculino,Mochila,Acessórios,97,Arkansas,S,Ouro,Outono,4.5,Não,Cartão de Débito,Retirada na loja,Não,Não,20,Transferência Bancária,Semanalmente,AR
2020,31,Masculino,Camisa,Roupas,68,Idaho,S,Vermelho,Inverno,4.7,Não,PayPal,Retirada na loja,Não,Não,23,Dinheiro,Quinzenal,ID
2021,41,Masculino,Suéter,Roupas,23,Pennsylvania,M,Bege,Inverno,4.8,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,26,Dinheiro,Trimestral,PA
2022,62,Masculino,Bolsa,Acessórios,33,Maine,M,Verde,Inverno,4.4,Não,Cartão de Débito,Padrão,Não,Não,48,Venmo,Trimestral,ME
2023,59,Masculino,Joia,Acessórios,38,Alabama,S,Preto,Inverno,4.0,Não,Transferência Bancária,Retirada na loja,Não,Não,16,Dinheiro,Bimensalmente,AL
2024,46,Masculino,Meias,Roupas,68,Idaho,S,Azul-petrolio,Inverno,4.1,Não,Transferência Bancária,Retirada na loja,Não,Não,28,Dinheiro,Bimensalmente,ID
2025,62,Masculino,Meias,Roupas,23,Arkansas,L,Prata,Outono,3.7,Não,Transferência Bancária,Expresso,Não,Não,39,PayPal,Semanalmente,AR
2026,42,Masculino,Camisa,Roupas,29,Delaware,M,Turquesa,Verão,3.0,Não,Transferência Bancária,Expresso,Não,Não,43,Cartão de Débito,Quinzenal,DE
2027,37,Masculino,Lenço,Acessórios,35,Maine,M,Laranja,Inverno,3.6,Não,Transferência Bancária,Expresso,Não,Não,45,Transferência Bancária,A cada 3 meses,ME
2028,50,Masculino,Sapatos,Calçados,73,Nebraska,S,Ouro,Outono,4.8,Não,Venmo,Padrão,Não,Não,50,Cartão de Crédito,A cada 3 meses,NE
2029,29,Masculino,Sapatos,Calçados,84,Ohio,XL,Roxo,Outono,3.7,Não,Dinheiro,Envio em 2 dias,Não,Não,10,Venmo,Bimensalmente,OH
2030,25,Masculino,Lenço,Acessórios,23,Montana,M,Rosa,Primavera,4.6,Não,Transferência Bancária,Entrega aérea no dia seguinte,Não,Não,40,PayPal,Trimestral,MT
2031,66,Masculino,Oculos de sol,Acessórios,67,New Mexico,S,Verde,Verão,2.8,Não,Venmo,Padrão,Não,Não,38,Cartão de Crédito,Por mês,NM
2032,21,Masculino,Meias,Roupas,51,North Carolina,L,Carvão,Primavera,4.0,Não,Cartão de Crédito,Padrão,Não,Não,2,Cartão de Crédito,Por mês,NC
2033,46,Masculino,Blusa,Roupas,36,South Carolina,M,Marrom,Inverno,4.2,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,13,Dinheiro,Anualmente,SC
2034,57,Masculino,Jeans,Roupas,55,Illinois,L,Oliva,Verão,3.6,Não,Dinheiro,Expresso,Não,Não,33,Venmo,Anualmente,IL
2035,61,Masculino,Shorts,Roupas,30,Alabama,M,Pêssego,Primavera,2.9,Não,Cartão de Crédito,Retirada na loja,Não,Não,27,PayPal,Por mês,AL
2036,53,Masculino,Camiseta,Roupas,70,Oklahoma,S,Amarelo,Verão,4.1,Não,Venmo,Expresso,Não,Não,43,Transferência Bancária,Semanalmente,OK
2037,37,Masculino,Blusa,Roupas,63,Minnesota,S,Lavanda,Inverno,3.1,Não,PayPal,Entrega aérea no dia seguinte,Não,Não,46,Dinheiro,Semanalmente,MN
2038,39,Masculino,Cinto,Acessórios,87,Illinois,S,Verde,Verão,4.3,Não,Dinheiro,Expresso,Não,Não,7,Venmo,Bimensalmente,IL
2039,53,Masculino,Blusa,Roupas,70,Arkansas,L,Laranja,Primavera,4.4,Não,Cartão de Débito,Entrega aérea no dia seguinte,Não,Não,35,Cartão de Crédito,Quinzenal,AR
2040,35,Masculino,Camiseta,Roupas,51,Minnesota,M,Oliva,Primavera,3.1,Não,Dinheiro,Entrega aérea no dia seguinte,Não,Não,31,Cartão de Débito,Bimensalmente,MN
2041,69,Masculino,Joia,Acessórios,25,South Carolina,XL,Cinza,Primavera,2.9,Não,Cartão de Débito,Frete grátis,Não,Não,42,Venmo,Trimestral,SC
2042,66,Masculino,Jaqueta,Agasalhos,32,New York,S,Lavanda,Inverno,3.2,Não,Dinheiro,Entrega aérea no dia seguinte,Não,Não,14,PayPal,Bimensalmente,NY
2043,19,Masculino,Sapatos,Calçados,52,Alabama,M,Vermelho,Primavera,4.0,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,35,Venmo,Por mês,AL
2044,47,Masculino,Luvas,Acessórios,33,New York,M,Carvão,Verão,2.7,Não,PayPal,Padrão,Não,Não,49,PayPal,Semanalmente,NY
2045,49,Masculino,Jeans,Roupas,68,Missouri,L,Laranja,Primavera,3.0,Não,Dinheiro,Frete grátis,Não,Não,17,PayPal,Quinzenal,MO
2046,31,Masculino,Joia,Acessórios,20,Georgia,M,Vermelho,Outono,4.4,Não,PayPal,Expresso,Não,Não,26,PayPal,Trimestral,GA
2047,39,Masculino,Calça,Roupas,32,Oklahoma,M,Marrom,Inverno,2.8,Não,Transferência Bancária,Frete grátis,Não,Não,30,Dinheiro,A cada 3 meses,OK
2048,58,Masculino,Joia,Acessórios,82,Connecticut,M,Prata,Verão,3.1,Não,Dinheiro,Retirada na loja,Não,Não,32,Dinheiro,Anualmente,CT
2049,45,Masculino,Tênis,Calçados,64,Michigan,XL,Rosa,Inverno,3.9,Não,Cartão de Crédito,Expresso,Não,Não,35,Transferência Bancária,Trimestral,MI
2050,68,Masculino,Botas,Calçados,24,Rhode Island,L,Azul,Outono,2.7,Não,Cartão de Débito,Padrão,Não,Não,15,Venmo,Anualmente,RI
2051,35,Masculino,Chapéu,Acessórios,96,Mississippi,M,Azul-petrolio,Verão,3.4,Não,Cartão de Crédito,Retirada na loja,Não,Não,10,Cartão de Débito,Anualmente,MS
2052,65,Masculino,Camiseta,Roupas,94,Massachusetts,L,Preto,Primavera,3.8,Não,Dinheiro,Frete grátis,Não,Não,14,Cartão de Crédito,Por mês,MA
2053,45,Masculino,Mochila,Acessórios,48,New Hampshire,M,Cinza,Inverno,3.7,Não,PayPal,Envio em 2 dias,Não,Não,30,Transferência Bancária,Anualmente,NH
2054,19,Masculino,Oculos de sol,Acessórios,60,Wyoming,S,Roxo,Primavera,4.5,Não,Transferência Bancária,Envio em 2 dias,Não,Não,16,Cartão de Crédito,Quinzenal,WY
2055,65,Masculino,Suéter,Roupas,56,New Jersey,XL,Ouro,Primavera,2.9,Não,PayPal,Expresso,Não,Não,14,PayPal,Anualmente,NJ
2056,28,Masculino,Bolsa,Acessórios,33,Texas,M,Prata,Outono,3.4,Não,Cartão de Débito,Envio em 2 dias,Não,Não,28,Transferência Bancária,Semanalmente,TX
2057,55,Masculino,Mochila,Acessórios,46,Minnesota,L,Azul,Primavera,4.4,Não,Dinheiro,Envio em 2 dias,Não,Não,29,PayPal,Por mês,MN
2058,66,Masculino,Meias,Roupas,37,South Dakota,L,Amarelo,Primavera,4.2,Não,Cartão de Crédito,Padrão,Não,Não,5,PayPal,A cada 3 meses,SD
2059,29,Masculino,Camisa,Roupas,98,Washington,M,Marrom,Inverno,3.3,Não,Cartão de Débito,Retirada na loja,Não,Não,17,Transferência Bancária,Trimestral,WA
2060,56,Masculino,Shorts,Roupas,50,California,XL,Bege,Primavera,3.7,Não,Dinheiro,Expresso,Não,Não,50,PayPal,Semanalmente,CA
2061,21,Masculino,Cinto,Acessórios,63,Wisconsin,M,Azul,Outono,3.2,Não,Cartão de Débito,Entrega aérea no dia seguinte,Não,Não,23,Transferência Bancária,Trimestral,WI
2062,32,Masculino,Suéter,Roupas,70,Michigan,S,Magenta,Verão,2.6,Não,PayPal,Retirada na loja,Não,Não,22,Cartão de Débito,Anualmente,MI
2063,54,Masculino,Casaco,Agasalhos,63,South Carolina,L,Prata,Outono,2.8,Não,PayPal,Padrão,Não,Não,15,Dinheiro,Trimestral,SC
2064,61,Masculino,Shorts,Roupas,86,Indiana,M,Ciano,Outono,2.9,Não,Venmo,Padrão,Não,Não,32,Dinheiro,Por mês,IN
2065,31,Masculino,Sapatos,Calçados,99,Arkansas,M,Verde,Verão,4.0,Não,Transferência Bancária,Envio em 2 dias,Não,Não,5,Transferência Bancária,Por mês,AR
2066,27,Masculino,Tênis,Calçados,40,Oregon,M,Azul,Primavera,2.9,Não,PayPal,Frete grátis,Não,Não,6,Transferência Bancária,Bimensalmente,OR
2067,64,Masculino,Tênis,Calçados,92,Illinois,M,Oliva,Outono,4.7,Não,Cartão de Crédito,Retirada na loja,Não,Não,44,Cartão de Débito,Quinzenal,IL
2068,60,Masculino,Calça,Roupas,21,Maryland,XL,Bege,Outono,3.1,Não,Dinheiro,Envio em 2 dias,Não,Não,23,Dinheiro,Quinzenal,MD
2069,70,Masculino,Joia,Acessórios,81,Vermont,XL,Preto,Verão,3.9,Não,Cartão de Crédito,Retirada na loja,Não,Não,44,Venmo,Por mês,VT
2070,36,Masculino,Camiseta,Roupas,82,Texas,M,Índigo,Outono,3.4,Não,Dinheiro,Frete grátis,Não,Não,3,Cartão de Débito,Trimestral,TX
2071,56,Masculino,Joia,Acessórios,88,Nebraska,XL,Vermelho,Primavera,3.1,Não,Dinheiro,Expresso,Não,Não,14,Dinheiro,Por mês,NE
2072,69,Masculino,Jaqueta,Agasalhos,100,South Carolina,S,Amarelo,Outono,4.8,Não,Cartão de Débito,Retirada na loja,Não,Não,37,PayPal,Trimestral,SC
2073,39,Masculino,Mochila,Acessórios,66,Massachusetts,M,Bege,Inverno,3.9,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,22,Transferência Bancária,Semanalmente,MA
2074,38,Masculino,Cinto,Acessórios,25,Texas,S,Verde,Inverno,3.5,Não,Cartão de Débito,Entrega aérea no dia seguinte,Não,Não,2,PayPal,A cada 3 meses,TX
2075,36,Masculino,Lenço,Acessórios,53,Florida,M,Branco,Verão,3.1,Não,Cartão de Crédito,Frete grátis,Não,Não,44,Cartão de Débito,Quinzenal,FL
2076,46,Masculino,Suéter,Roupas,28,South Carolina,S,Turquesa,Outono,4.7,Não,Transferência Bancária,Expresso,Não,Não,49,Cartão de Débito,Por mês,SC
2077,59,Masculino,Luvas,Acessórios,23,Florida,S,Índigo,Outono,4.6,Não,Dinheiro,Frete grátis,Não,Não,22,Cartão de Débito,Bimensalmente,FL
2078,64,Masculino,Lenço,Acessórios,34,Nebraska,L,Laranja,Outono,3.3,Não,Transferência Bancária,Frete grátis,Não,Não,26,Transferência Bancária,Anualmente,NE
2079,49,Masculino,Vestido,Roupas,42,Hawaii,M,Azul,Primavera,3.2,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,40,Cartão de Débito,Semanalmente,HI
2080,32,Masculino,Jeans,Roupas,24,Montana,L,Violeta,Verão,3.1,Não,Cartão de Débito,Entrega aérea no dia seguinte,Não,Não,16,PayPal,Trimestral,MT
2081,29,Masculino,Oculos de sol,Acessórios,47,South Dakota,S,Cinza,Outono,3.5,Não,Cartão de Crédito,Frete grátis,Não,Não,17,Cartão de Débito,Bimensalmente,SD
2082,24,Masculino,Casaco,Agasalhos,78,Alabama,S,Ciano,Primavera,4.3,Não,Cartão de Crédito,Padrão,Não,Não,48,Transferência Bancária,Bimensalmente,AL
2083,41,Masculino,Jeans,Roupas,89,Arkansas,M,Amarelo,Verão,2.9,Não,Dinheiro,Frete grátis,Não,Não,28,Venmo,A cada 3 meses,AR
2084,41,Masculino,Lenço,Acessórios,59,Mississippi,L,Laranja,Outono,2.7,Não,Cartão de Crédito,Retirada na loja,Não,Não,26,Cartão de Crédito,Quinzenal,MS
2085,32,Masculino,Blusa,Roupas,94,Vermont,S,Marrom,Verão,4.0,Não,Transferência Bancária,Padrão,Não,Não,43,Transferência Bancária,Trimestral,VT
2086,69,Masculino,Jeans,Roupas,49,New York,M,Azul-petrolio,Outono,4.6,Não,Dinheiro,Frete grátis,Não,Não,38,Cartão de Débito,Semanalmente,NY
2087,65,Masculino,Vestido,Roupas,89,North Dakota,L,Bege,Verão,4.7,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,36,Dinheiro,A cada 3 meses,ND
2088,54,Masculino,Chapéu,Acessórios,91,Wisconsin,M,Azul,Verão,4.7,Não,Cartão de Crédito,Padrão,Não,Não,1,Cartão de Crédito,Semanalmente,WI
2089,39,Masculino,Sandálias,Calçados,89,California,L,Laranja,Primavera,4.0,Não,Dinheiro,Padrão,Não,Não,49,Cartão de Débito,Anualmente,CA
2090,37,Masculino,Jaqueta,Agasalhos,57,Maryland,L,Ouro,Primavera,3.6,Não,Dinheiro,Frete grátis,Não,Não,41,Cartão de Crédito,A cada 3 meses,MD
2091,51,Masculino,Meias,Roupas,71,Massachusetts,S,Azul-petrolio,Inverno,3.4,Não,Cartão de Débito,Frete grátis,Não,Não,21,Cartão de Débito,Por mês,MA
2092,26,Masculino,Jeans,Roupas,97,Washington,XL,Bege,Outono,3.0,Não,PayPal,Entrega aérea no dia seguinte,Não,Não,24,Transferência Bancária,Trimestral,WA
2093,42,Masculino,Sandálias,Calçados,45,Minnesota,M,Prata,Outono,2.6,Não,Transferência Bancária,Entrega aérea no dia seguinte,Não,Não,27,Transferência Bancária,Semanalmente,MN
2094,21,Masculino,Vestido,Roupas,91,Washington,M,Marrom,Primavera,4.2,Não,Venmo,Retirada na loja,Não,Não,4,Cartão de Débito,Anualmente,WA
2095,53,Masculino,Meias,Roupas,25,South Carolina,M,Índigo,Primavera,3.4,Não,Transferência Bancária,Padrão,Não,Não,19,Venmo,Anualmente,SC
2096,36,Masculino,Capuz,Roupas,63,New Mexico,M,Cinza,Outono,4.0,Não,Cartão de Crédito,Retirada na loja,Não,Não,1,Transferência Bancária,Quinzenal,NM
2097,21,Masculino,Vestido,Roupas,52,North Carolina,L,Azul,Verão,4.7,Não,Cartão de Débito,Frete grátis,Não,Não,27,Cartão de Débito,Anualmente,NC
2098,33,Masculino,Tênis,Calçados,43,Iowa,S,Ciano,Inverno,3.9,Não,Cartão de Crédito,Entrega aérea no dia seguinte,Não,Não,5,Cartão de Crédito,Semanalmente,IA
2099,49,Masculino,Camiseta,Roupas,28,Louisiana,M,Branco,Verão,3.3,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,20,Venmo,Trimestral,LA
2100,31,Masculino,Camiseta,Roupas,78,Oklahoma,L,Verde,Verão,2.9,Não,Cartão de Débito,Expresso,Não,Não,50,PayPal,Anualmente,OK
2101,68,Masculino,Suéter,Roupas,31,Michigan,M,Prata,Primavera,4.4,Não,PayPal,Frete grátis,Não,Não,36,Dinheiro,Quinzenal,MI
2102,49,Masculino,Camisa,Roupas,23,Oregon,M,Azul,Inverno,3.6,Não,Dinheiro,Entrega aérea no dia seguinte,Não,Não,12,Transferência Bancária,Bimensalmente,OR
2103,23,Masculino,Chapéu,Acessórios,25,Idaho,M,Marrom,Primavera,4.5,Não,PayPal,Retirada na loja,Não,Não,23,Dinheiro,Por mês,ID
2104,30,Masculino,Calça,Roupas,86,Indiana,S,Vermelho,Verão,3.7,Não,PayPal,Retirada na loja,Não,Não,21,Venmo,Semanalmente,IN
2105,53,Masculino,Sapatos,Calçados,88,New Mexico,M,Ouro,Primavera,2.8,Não,Transferência Bancária,Frete grátis,Não,Não,47,Venmo,Semanalmente,NM
2106,65,Masculino,Luvas,Acessórios,35,South Carolina,M,Prata,Primavera,4.5,Não,Cartão de Crédito,Frete grátis,Não,Não,38,Venmo,Bimensalmente,SC
2107,60,Masculino,Joia,Acessórios,34,Vermont,M,Cinza,Outono,4.4,Não,Dinheiro,Padrão,Não,Não,40,Cartão de Crédito,A cada 3 meses,VT
2108,46,Masculino,Calça,Roupas,75,Delaware,M,Preto,Inverno,3.3,Não,PayPal,Padrão,Não,Não,35,PayPal,Trimestral,DE
2109,54,Masculino,Capuz,Roupas,46,North Dakota,XL,Bege,Inverno,4.2,Não,Cartão de Débito,Expresso,Não,Não,4,Cartão de Crédito,Trimestral,ND
2110,59,Masculino,Joia,Acessórios,31,California,L,Pêssego,Outono,2.7,Não,Dinheiro,Frete grátis,Não,Não,28,Venmo,A cada 3 meses,CA
2111,52,Masculino,Meias,Roupas,93,Montana,L,Ciano,Primavera,3.9,Não,Dinheiro,Retirada na loja,Não,Não,36,Cartão de Débito,A cada 3 meses,MT
2112,41,Masculino,Oculos de sol,Acessórios,85,Missouri,XL,Rosa,Primavera,2.6,Não,Cartão de Crédito,Frete grátis,Não,Não,15,Transferência Bancária,Anualmente,MO
2113,43,Masculino,Cinto,Acessórios,68,Tennessee,M,Lavanda,Outono,4.5,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,7,Dinheiro,Quinzenal,TN
2114,63,Masculino,Vestido,Roupas,40,Virginia,M,Marrom,Primavera,2.7,Não,Cartão de Crédito,Retirada na loja,Não,Não,29,PayPal,A cada 3 meses,VA
2115,37,Masculino,Camisa,Roupas,51,Vermont,M,Magenta,Inverno,2.9,Não,Cartão de Crédito,Padrão,Não,Não,12,Cartão de Débito,Anualmente,VT
2116,44,Masculino,Lenço,Acessórios,85,Rhode Island,M,Violeta,Inverno,3.4,Não,Cartão de Crédito,Retirada na loja,Não,Não,16,Transferência Bancária,Bimensalmente,RI
2117,67,Masculino,Jaqueta,Agasalhos,23,Kansas,M,Azul-petrolio,Verão,2.9,Não,PayPal,Expresso,Não,Não,50,Cartão de Débito,Bimensalmente,KS
2118,27,Masculino,Vestido,Roupas,28,Colorado,L,Marrom,Verão,3.8,Não,Transferência Bancária,Frete grátis,Não,Não,11,Cartão de Débito,Anualmente,CO
2119,60,Masculino,Meias,Roupas,44,Georgia,M,Oliva,Outono,4.2,Não,Transferência Bancária,Envio em 2 dias,Não,Não,28,Cartão de Débito,Trimestral,GA
2120,58,Masculino,Joia,Acessórios,57,Nebraska,M,Índigo,Primavera,3.5,Não,Cartão de Débito,Retirada na loja,Não,Não,36,Venmo,Bimensalmente,NE
2121,53,Masculino,Lenço,Acessórios,98,Missouri,S,Vermelho,Outono,3.1,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,38,PayPal,Trimestral,MO
2122,43,Masculino,Mochila,Acessórios,68,Alaska,M,Oliva,Inverno,3.5,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,32,Transferência Bancária,Por mês,AK
2123,32,Masculino,Jaqueta,Agasalhos,36,Virginia,L,Azul-petrolio,Outono,4.0,Não,PayPal,Expresso,Não,Não,42,Cartão de Débito,Semanalmente,VA
2124,54,Masculino,Casaco,Agasalhos,71,Nebraska,L,Ciano,Primavera,3.7,Não,Dinheiro,Expresso,Não,Não,22,Cartão de Débito,Bimensalmente,NE
2125,47,Masculino,Saia,Roupas,60,Rhode Island,M,Azul-petrolio,Outono,4.2,Não,Venmo,Entrega aérea no dia seguinte,Não,Não,22,Venmo,Trimestral,RI
2126,57,Masculino,Casaco,Agasalhos,87,New Hampshire,M,Bege,Outono,4.8,Não,Cartão de Crédito,Retirada na loja,Não,Não,31,PayPal,Trimestral,NH
2127,63,Masculino,Sapatos,Calçados,38,Alabama,XL,Magenta,Inverno,4.1,Não,PayPal,Expresso,Não,Não,28,Cartão de Crédito,Por mês,AL
2128,70,Masculino,Botas,Calçados,45,North Carolina,M,Índigo,Primavera,4.5,Não,Cartão de Crédito,Envio em 2 dias,Não,Não,40,Cartão de Débito,Semanalmente,NC
2129,62,Masculino,Casaco,Agasalhos,47,New Mexico,L,Ciano,Outono,2.7,Não,PayPal,Envio em 2 dias,Não,Não,21,PayPal,Semanalmente,NM
2130,40,Masculino,Saia,Roupas,57,Minnesota,L,Laranja,Outono,2.8,Não,Cartão de Crédito,Retirada na loja,Não,Não,12,PayPal,A cada 3 meses,MN
2131,25,Masculino,Mochila,Acessórios,68,Arizona,L,Violeta,Verão,3.7,Não,Cartão de Débito,Frete grátis,Não,Não,33,Cartão de Crédito,Anualmente,AZ
2132,19,Masculino,Shorts,Roupas,52,Montana,M,Vermelho,Outono,3.6,Não,Cartão de Crédito,Expresso,Não,Não,9,Transferência Bancária,Quinzenal,MT
2133,25,Masculino,Saia,Roupas,87,Vermont,M,Magenta,Outono,4.7,Não,PayPal,Envio em 2 dias,Não,Não,15,Cartão de Débito,Semanalmente,VT
